station_id,best_value,batch_size,d_model,lambda_input_mask_l1,lambda_mask_l1,learning_rate,num_layers,target_activation_sparsity,target_weight_sparsity
03173000,0.6154868887258723,256,64,0.0003550304858128307,0.0008692991511139548,0.00025081156860452336,9,0.6554563366576581,0.8366775698358199
03237280,0.27822796037620645,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03237500,0.2855372022504653,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03241500,0.5248893881722616,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03291780,0.22470031839153026,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03346000,0.561186685828837,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03384450,0.138063924538955,256,64,0.0003550304858128307,0.0008692991511139548,0.00025081156860452336,9,0.6554563366576581,0.8366775698358199
03439000,0.416434318756982,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03455500,0.28854358455085805,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03456500,0.2803939835390199,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03460000,0.5019665158716347,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03463300,0.15176987610852777,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03471500,0.6506742381510564,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03473000,0.632080379638172,256,64,0.0003550304858128307,0.0008692991511139548,0.00025081156860452336,9,0.6554563366576581,0.8366775698358199
03479000,0.14185595071778068,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03488000,0.5573183614050257,256,64,0.0003550304858128307,0.0008692991511139548,0.00025081156860452336,9,0.6554563366576581,0.8366775698358199
03498500,0.474702340435858,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03500000,0.46696283479950673,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03500240,0.4330344946936401,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
03504000,0.5615360197259995,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03574500,0.7524588570625743,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
03604000,0.5312952697399906,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04015330,0.7036436557394727,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04024430,0.810866055663883,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04027000,0.8650310455731101,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
04040500,0.9423981323024134,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04043050,0.8541025327641404,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04045500,0.9917315900167852,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
04056500,0.9863034998523523,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04057510,0.950403711677334,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04057800,0.9293447590217326,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04059500,0.9675432179207426,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04063700,0.9543428931463271,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
04105700,0.7851071621663769,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
04122200,0.9466463122405994,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
04122500,0.9516176848621632,32,112,0.00037183641805732076,8.168455894760161e-05,0.0005611516415334506,3,0.7099085529881075,0.7730361621338044
04124000,0.9111763863437644,64,96,0.0001040258761588385,4.253162363790868e-05,0.0005211124595788264,2,0.7909231233791341,0.7078572964216835
